annee,region,nom_fed,total_license,total_f,total_h,h_1_9,h_10_19,h_20_29,h_30_59,h_60_74,h_75,f_1_9,f_10_19,f_20_29,f_30_59,f_60_74,f_75
2016,Bourgogne-Franche-Comté,FEDERATION SPORTIVE EDUCATIVE LENSEIGNEMENT CATHOLIQUE (UGSEL),8173.0,3963.0,4210.0,0.0,4210.0,0.0,0.0,0.0,0.0,2.0,3961.0,0.0,0.0,0.0,0.0
2016,Bourgogne-Franche-Comté,FEDERATION SPORTIVE ET CULTURELLE FRANCE,18238.0,13637.0,4601.0,1595.0,1025.0,282.0,1110.0,474.0,115.0,3997.0,4165.0,720.0,3077.0,1352.0,326.0
2016,Bourgogne-Franche-Comté,FEDERATION SPORTIVE ET GYMNIQUE TRAVAIL (FSGT),3656.0,1706.0,1950.0,149.0,316.0,177.0,774.0,484.0,50.0,81.0,226.0,113.0,926.0,328.0,32.0
2016,Bourgogne-Franche-Comté,FOOTBALL,94616.0,7312.0,87304.0,12306.0,31168.0,18352.0,23009.0,2240.0,229.0,801.0,3018.0,1471.0,1802.0,205.0,15.0
2016,Bourgogne-Franche-Comté,FOOTBALL AMERICAIN,871.0,209.0,662.0,99.0,195.0,254.0,111.0,3.0,0.0,63.0,93.0,35.0,17.0,1.0,0.0
2016,Bourgogne-Franche-Comté,FORCE,434.0,153.0,281.0,0.0,55.0,67.0,113.0,39.0,7.0,1.0,31.0,19.0,66.0,31.0,5.0
2016,Bourgogne-Franche-Comté,GOLF,10083.0,2805.0,7278.0,200.0,594.0,418.0,2936.0,2639.0,491.0,101.0,215.0,64.0,989.0,1274.0,162.0
2016,Bourgogne-Franche-Comté,GYMNASTIQUE,13197.0,10306.0,2891.0,1350.0,785.0,185.0,373.0,147.0,51.0,4214.0,3963.0,413.0,1293.0,345.0,78.0
2016,Bourgogne-Franche-Comté,HALTEROPHILIE MUSCULATION,654.0,220.0,434.0,3.0,117.0,101.0,170.0,41.0,2.0,3.0,44.0,33.0,117.0,21.0,2.0
2016,Bourgogne-Franche-Comté,HANDBALL,22736.0,8670.0,14066.0,2378.0,6968.0,1605.0,2904.0,194.0,17.0,1500.0,4810.0,1058.0,1244.0,55.0,3.0
2016,Bourgogne-Franche-Comté,HANDISPORT,2108.0,753.0,1355.0,35.0,158.0,202.0,685.0,231.0,44.0,24.0,99.0,90.0,356.0,79.0,105.0
2016,Bourgogne-Franche-Comté,HOCKEY,19.0,4.0,15.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2016,Bourgogne-Franche-Comté,HOCKEY SUR GLACE,624.0,72.0,552.0,150.0,185.0,71.0,135.0,8.0,3.0,17.0,23.0,3.0,27.0,2.0,0.0
2016,Bourgogne-Franche-Comté,JOUTES ET SAUVETAGE NAUTIQUE,127.0,25.0,102.0,0.0,32.0,20.0,41.0,7.0,2.0,0.0,8.0,1.0,15.0,1.0,0.0
2016,Bourgogne-Franche-Comté,JUDO-JUJITSU ET DISCIPLINES ASSOCIEES,24181.0,7234.0,16947.0,8135.0,5520.0,731.0,2199.0,322.0,40.0,2845.0,2196.0,296.0,1602.0,284.0,11.0
2016,Bourgogne-Franche-Comté,KARATE ET DISCIPLINES ASSOCIEES,8311.0,2628.0,5683.0,1277.0,1923.0,467.0,1768.0,232.0,16.0,521.0,983.0,241.0,809.0,69.0,5.0
2016,Bourgogne-Franche-Comté,KICK-BOXING MUAY-THAI ET DISCIPLINES ASSOCIEES,1337.0,345.0,992.0,80.0,384.0,181.0,339.0,8.0,0.0,20.0,150.0,72.0,97.0,6.0,0.0
2016,Bourgogne-Franche-Comté,LA COURSE ORIENTATION,766.0,330.0,436.0,32.0,113.0,44.0,195.0,41.0,11.0,20.0,119.0,25.0,138.0,25.0,3.0
2016,Bourgogne-Franche-Comté,LA MONTAGNE ET LESCALADE,3033.0,1300.0,1733.0,218.0,614.0,208.0,622.0,66.0,5.0,204.0,647.0,118.0,299.0,29.0,3.0
2016,Bourgogne-Franche-Comté,LA RANDONNEE PEDESTRE,11602.0,7163.0,4439.0,64.0,147.0,47.0,591.0,2986.0,604.0,70.0,146.0,52.0,1400.0,4861.0,634.0
2016,Bourgogne-Franche-Comté,LA RETRAITE SPORTIVE,7274.0,4989.0,2285.0,0.0,0.0,0.0,43.0,1783.0,459.0,0.0,0.0,0.0,222.0,3944.0,823.0
2016,Bourgogne-Franche-Comté,LUTTE ET DISCIPLINES ASSOCIEES,1602.0,495.0,1107.0,365.0,381.0,116.0,192.0,46.0,7.0,127.0,129.0,44.0,171.0,21.0,3.0
2016,Bourgogne-Franche-Comté,MACCABI,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016,Bourgogne-Franche-Comté,MOTOCYCLISME,3726.0,187.0,3539.0,67.0,678.0,1055.0,1521.0,207.0,11.0,3.0,46.0,50.0,68.0,18.0,2.0
2016,Bourgogne-Franche-Comté,MOTONAUTIQUE,21.0,1.0,20.0,0.0,4.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,Bourgogne-Franche-Comté,NATATION,13499.0,7411.0,6088.0,1790.0,2851.0,277.0,956.0,187.0,27.0,1791.0,3071.0,280.0,1551.0,631.0,87.0
2016,Bourgogne-Franche-Comté,OMNISPORTS PERSONNELS LEDUCATION NATIONALE LA JEUNESSE ET SPORTS (2F OPEN-JS),123.0,36.0,87.0,0.0,1.0,15.0,58.0,12.0,1.0,0.0,4.0,11.0,16.0,5.0,0.0
2016,Bourgogne-Franche-Comté,PARACHUTISME,501.0,68.0,433.0,0.0,28.0,103.0,277.0,22.0,3.0,0.0,9.0,27.0,30.0,2.0,0.0
2016,Bourgogne-Franche-Comté,PECHES SPORTIVES,549.0,1.0,548.0,1.0,27.0,54.0,309.0,151.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,Bourgogne-Franche-Comté,PETANQUE ET JEU PROVENCAL,14558.0,2838.0,11720.0,128.0,815.0,862.0,5200.0,3781.0,934.0,28.0,238.0,296.0,1415.0,718.0,143.0
2016,Bourgogne-Franche-Comté,PLANEUR ULTRA LEGER MOTORISE,700.0,28.0,672.0,0.0,10.0,29.0,325.0,280.0,28.0,0.0,6.0,0.0,17.0,5.0,0.0
2016,Bourgogne-Franche-Comté,POLO,7.0,0.0,7.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Bourgogne-Franche-Comté,PULKA ET TRAINEAU A CHIENS,53.0,20.0,33.0,1.0,2.0,3.0,23.0,4.0,0.0,1.0,1.0,2.0,14.0,2.0,0.0
2016,Bourgogne-Franche-Comté,ROLLER ET SKATEBOARD,2681.0,1320.0,1361.0,248.0,430.0,152.0,468.0,59.0,4.0,319.0,402.0,151.0,419.0,28.0,1.0
2016,Bourgogne-Franche-Comté,RUGBY,12206.0,825.0,11381.0,1848.0,4765.0,1936.0,2481.0,332.0,19.0,84.0,297.0,219.0,207.0,18.0,0.0
2016,Bourgogne-Franche-Comté,RUGBY A XIII,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2016,Bourgogne-Franche-Comté,SAUVETAGE ET SECOURISME,1106.0,546.0,560.0,48.0,181.0,134.0,171.0,21.0,5.0,35.0,206.0,120.0,164.0,19.0,2.0
2016,Bourgogne-Franche-Comté,SKI,6131.0,2145.0,3986.0,475.0,1137.0,320.0,1457.0,507.0,90.0,382.0,807.0,162.0,627.0,140.0,27.0
2016,Bourgogne-Franche-Comté,SKI NAUTIQUE ET WAKE BOARD,919.0,361.0,558.0,84.0,182.0,65.0,183.0,37.0,7.0,70.0,136.0,48.0,94.0,11.0,2.0
2016,Bourgogne-Franche-Comté,SPELEOLOGIE,586.0,126.0,460.0,6.0,37.0,48.0,278.0,87.0,4.0,0.0,19.0,30.0,67.0,10.0,0.0
2016,Bourgogne-Franche-Comté,SPORT ADAPTE,1978.0,631.0,1347.0,19.0,283.0,364.0,638.0,43.0,0.0,0.0,118.0,152.0,336.0,25.0,0.0
2016,Bourgogne-Franche-Comté,SPORT AUTOMOBILE,1143.0,169.0,974.0,16.0,83.0,193.0,508.0,159.0,15.0,0.0,13.0,47.0,86.0,23.0,0.0
2016,Bourgogne-Franche-Comté,SPORT BOULES,3428.0,465.0,2963.0,7.0,86.0,93.0,1075.0,1249.0,453.0,5.0,33.0,23.0,214.0,154.0,36.0
2016,Bourgogne-Franche-Comté,SPORT ENTREPRISE,179.0,31.0,148.0,0.0,0.0,48.0,89.0,10.0,1.0,0.0,0.0,10.0,19.0,2.0,0.0
2016,Bourgogne-Franche-Comté,SPORT POUR TOUS,9466.0,8347.0,1119.0,89.0,72.0,58.0,432.0,361.0,107.0,307.0,466.0,364.0,3544.0,2847.0,819.0
2016,Bourgogne-Franche-Comté,SPORT TRAVAILLISTE,1036.0,268.0,768.0,36.0,259.0,167.0,280.0,22.0,4.0,17.0,101.0,36.0,103.0,11.0,0.0
2016,Bourgogne-Franche-Comté,SPORT UNIVERSITAIRE,4386.0,1658.0,2728.0,0.0,494.0,2162.0,59.0,13.0,0.0,0.0,469.0,1164.0,25.0,0.0,0.0
2016,Bourgogne-Franche-Comté,SPORTS GLACE,1201.0,956.0,245.0,64.0,76.0,23.0,69.0,10.0,3.0,305.0,504.0,71.0,65.0,11.0,0.0
2016,Bourgogne-Franche-Comté,SPORTS TRAINEAU,46.0,15.0,31.0,0.0,2.0,3.0,26.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0,0.0
2016,Bourgogne-Franche-Comté,SQUASH,335.0,42.0,293.0,0.0,28.0,36.0,220.0,9.0,0.0,0.0,3.0,12.0,27.0,0.0,0.0
2016,Bourgogne-Franche-Comté,SURF,53.0,22.0,31.0,4.0,19.0,1.0,7.0,0.0,0.0,0.0,15.0,6.0,1.0,0.0,0.0
2016,Bourgogne-Franche-Comté,TAEKWONDO ET DISCIPLINES ASSOCIEES,382.0,142.0,240.0,39.0,105.0,34.0,59.0,3.0,0.0,31.0,49.0,19.0,42.0,1.0,0.0
2016,Bourgogne-Franche-Comté,TENNIS,32229.0,9802.0,22427.0,3530.0,7996.0,1721.0,7417.0,1475.0,288.0,1807.0,3490.0,765.0,3074.0,602.0,64.0
2016,Bourgogne-Franche-Comté,TENNIS TABLE,7889.0,1495.0,6394.0,669.0,2249.0,621.0,2224.0,526.0,105.0,370.0,532.0,110.0,417.0,56.0,10.0
2016,Bourgogne-Franche-Comté,TIR,10696.0,1163.0,9533.0,54.0,813.0,932.0,4839.0,2340.0,555.0,26.0,214.0,145.0,577.0,182.0,19.0
2016,Bourgogne-Franche-Comté,TIR A LARC,3300.0,924.0,2376.0,89.0,942.0,174.0,807.0,331.0,33.0,21.0,375.0,84.0,353.0,83.0,8.0
2016,Bourgogne-Franche-Comté,TRIATHLON,3244.0,1003.0,2241.0,107.0,440.0,311.0,1296.0,84.0,3.0,73.0,288.0,158.0,467.0,17.0,0.0
2016,Bourgogne-Franche-Comté,TWIRLING BATON,248.0,229.0,19.0,1.0,7.0,3.0,7.0,1.0,0.0,46.0,120.0,24.0,35.0,2.0,2.0
2016,Bourgogne-Franche-Comté,UNION FRANCAISE UVRES LAIQUES EDUCATION PHYSIQUE (UFOLEP),10508.0,4739.0,5769.0,217.0,652.0,982.0,2844.0,979.0,95.0,531.0,677.0,286.0,1775.0,1263.0,207.0
2016,Bourgogne-Franche-Comté,UNION NATIONALE CLUBS UNIVERSITAIRES,739.0,254.0,485.0,77.0,185.0,73.0,123.0,25.0,2.0,48.0,101.0,45.0,51.0,9.0,0.0
2016,Bourgogne-Franche-Comté,UNION NATIONALE SPORT SCOLAIRE (UNSS),54672.0,22536.0,32136.0,2.0,31682.0,450.0,2.0,0.0,0.0,1.0,22360.0,173.0,2.0,0.0,0.0
2016,Bourgogne-Franche-Comté,UNION NATIONALE SPORTIVE LEO LAGRANGE,862.0,608.0,254.0,61.0,60.0,7.0,32.0,79.0,15.0,54.0,71.0,10.0,178.0,258.0,37.0
2016,Bourgogne-Franche-Comté,UNION SPORTIVE LENSEIGNEMENT PREMIER DEGRE,43928.0,22119.0,21809.0,13412.0,7689.0,35.0,601.0,70.0,2.0,13272.0,7168.0,105.0,1527.0,47.0,0.0
2016,Bourgogne-Franche-Comté,VOILE,4461.0,1596.0,2865.0,502.0,1457.0,103.0,512.0,266.0,25.0,324.0,954.0,60.0,184.0,73.0,1.0
2016,Bourgogne-Franche-Comté,VOL A VOILE,234.0,17.0,217.0,0.0,30.0,30.0,71.0,74.0,12.0,0.0,5.0,4.0,6.0,2.0,0.0
2016,Bourgogne-Franche-Comté,VOL LIBRE,980.0,126.0,854.0,0.0,36.0,117.0,580.0,116.0,5.0,0.0,23.0,28.0,69.0,6.0,0.0
2016,Bourgogne-Franche-Comté,VOLLEY-BALL,2381.0,1145.0,1236.0,102.0,393.0,197.0,515.0,24.0,5.0,87.0,598.0,181.0,267.0,11.0,1.0
2016,Bretagne,AEROMODELISME,1077.0,30.0,1047.0,9.0,128.0,41.0,512.0,302.0,55.0,0.0,9.0,3.0,9.0,7.0,2.0
2016,Bretagne,AERONAUTIQUE,1720.0,114.0,1606.0,0.0,170.0,206.0,790.0,395.0,45.0,0.0,25.0,14.0,62.0,13.0,0.0
2016,Bretagne,AEROSTATION,37.0,9.0,28.0,0.0,0.0,1.0,20.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
2016,Bretagne,AIKIDO AIKIBUDO ET AFEDERATION FRANCAISEINITAIRES,625.0,172.0,453.0,21.0,102.0,39.0,251.0,39.0,1.0,16.0,50.0,14.0,82.0,10.0,0.0
2016,Bretagne,AIKIDO ET BUDO,1596.0,406.0,1190.0,46.0,329.0,79.0,650.0,80.0,6.0,18.0,151.0,51.0,171.0,15.0,0.0
2016,Bretagne,ARTS ENERGETIQUES ET MARTIAUX CHINOIS,582.0,397.0,185.0,0.0,1.0,8.0,110.0,59.0,7.0,0.0,0.0,5.0,214.0,158.0,20.0
2016,Bretagne,ATHLETISME,16863.0,7967.0,8896.0,840.0,3550.0,714.0,3028.0,723.0,41.0,688.0,4198.0,460.0,2216.0,394.0,11.0
2016,Bretagne,AVIRON,2463.0,1106.0,1357.0,4.0,249.0,167.0,657.0,263.0,17.0,5.0,156.0,98.0,712.0,130.0,5.0
2016,Bretagne,BADMINTON,13647.0,4832.0,8815.0,463.0,3667.0,1088.0,3533.0,62.0,2.0,205.0,2003.0,836.0,1765.0,22.0,1.0
2016,Bretagne,BALL-TRAP ET TIR A BALLE,572.0,27.0,545.0,0.0,29.0,56.0,298.0,134.0,28.0,0.0,3.0,1.0,16.0,5.0,2.0
2016,Bretagne,BASEBALL ET SOFTBALL,897.0,180.0,717.0,69.0,333.0,87.0,225.0,2.0,1.0,16.0,61.0,40.0,63.0,0.0,0.0
2016,Bretagne,BASKETBALL,33312.0,13826.0,19486.0,3670.0,9815.0,2072.0,3611.0,276.0,42.0,2308.0,7916.0,1523.0,1984.0,84.0,11.0
2016,Bretagne,BILLARD,1073.0,60.0,1013.0,5.0,81.0,89.0,497.0,234.0,107.0,0.0,5.0,6.0,34.0,14.0,1.0
2016,Bretagne,BOWLING ET SPORTS QUILLES,548.0,119.0,429.0,8.0,42.0,43.0,208.0,117.0,11.0,0.0,11.0,15.0,56.0,36.0,1.0
2016,Bretagne,BOXE,1741.0,476.0,1265.0,77.0,506.0,287.0,351.0,40.0,4.0,12.0,212.0,94.0,149.0,9.0,0.0
2016,Bretagne,BOXE FRANCAISE SAVATE ET DISCIPLINES ASSOCIEES,1509.0,493.0,1016.0,60.0,384.0,172.0,386.0,13.0,1.0,22.0,239.0,100.0,130.0,1.0,1.0
2016,Bretagne,CANOE-KAYAK,5085.0,1440.0,3645.0,158.0,1561.0,348.0,1266.0,299.0,13.0,70.0,499.0,120.0,614.0,136.0,1.0
2016,Bretagne,CHAR A VOILE,269.0,37.0,232.0,6.0,57.0,30.0,101.0,33.0,5.0,4.0,9.0,3.0,13.0,8.0,0.0
2016,Bretagne,CLUBS ALPINS ET MONTAGNE,862.0,320.0,542.0,8.0,105.0,90.0,254.0,75.0,10.0,11.0,56.0,58.0,143.0,50.0,2.0
2016,Bretagne,CYCLISME,11451.0,1100.0,10351.0,1051.0,3721.0,1014.0,3427.0,1008.0,130.0,123.0,399.0,102.0,360.0,105.0,11.0
2016,Bretagne,CYCLOTOURISME,12068.0,1874.0,10194.0,93.0,796.0,135.0,3682.0,4707.0,781.0,32.0,88.0,16.0,566.0,1072.0,100.0
2016,Bretagne,DANSE,3599.0,3200.0,399.0,25.0,89.0,24.0,146.0,111.0,4.0,793.0,1375.0,152.0,665.0,208.0,7.0
2016,Bretagne,ECHECS,3521.0,605.0,2916.0,398.0,1132.0,168.0,770.0,352.0,96.0,142.0,276.0,21.0,88.0,70.0,8.0
2016,Bretagne,EDUCATION PHYSIQUE ET GYMNASTIQUE VOLONTAIRE,20918.0,19388.0,1530.0,318.0,32.0,31.0,325.0,610.0,214.0,974.0,829.0,751.0,8462.0,6601.0,1771.0
2016,Bretagne,EQUITATION,35027.0,29119.0,5908.0,1064.0,1852.0,571.0,1788.0,593.0,40.0,4650.0,16335.0,3592.0,4209.0,321.0,12.0
2016,Bretagne,ESCRIME,2365.0,598.0,1767.0,434.0,863.0,154.0,278.0,36.0,2.0,66.0,307.0,73.0,140.0,11.0,1.0
2016,Bretagne,ETUDES ET SPORTS SOUS-MARINS,8238.0,2207.0,6031.0,0.0,418.0,641.0,3954.0,954.0,64.0,1.0,256.0,343.0,1384.0,216.0,7.0
2016,Bretagne,FEDERATION CLUBS LA DEFENSE,12887.0,4671.0,8216.0,338.0,1115.0,1323.0,4146.0,1081.0,213.0,386.0,842.0,415.0,2010.0,826.0,192.0
2016,Bretagne,FEDERATION FLYING DISC FRANCE,208.0,45.0,163.0,8.0,6.0,60.0,89.0,0.0,0.0,0.0,3.0,30.0,12.0,0.0,0.0
2016,Bretagne,FEDERATION NATIONALE SPORT EN MILIEU RURAL,4333.0,2387.0,1946.0,298.0,276.0,62.0,521.0,562.0,227.0,270.0,220.0,60.0,754.0,905.0,178.0
2016,Bretagne,FEDERATION NAUTIQUE PECHE SPORTIVE EN APNEE,146.0,2.0,144.0,0.0,1.0,25.0,113.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,Bretagne,FEDERATION SPORTIVE ASPTT,6580.0,2414.0,4166.0,538.0,1088.0,385.0,1288.0,716.0,151.0,231.0,507.0,214.0,915.0,479.0,68.0
2016,Bretagne,FEDERATION SPORTIVE EDUCATIVE LENSEIGNEMENT CATHOLIQUE (UGSEL),170308.0,84028.0,86280.0,26.0,86254.0,0.0,0.0,0.0,0.0,20.0,84008.0,0.0,0.0,0.0,0.0
2016,Bretagne,FEDERATION SPORTIVE ET CULTURELLE FRANCE,17945.0,10601.0,7344.0,643.0,1157.0,2465.0,2830.0,209.0,40.0,2618.0,4935.0,855.0,1789.0,328.0,76.0
2016,Bretagne,FEDERATION SPORTIVE ET GYMNIQUE TRAVAIL (FSGT),12814.0,6683.0,6131.0,517.0,931.0,591.0,2909.0,1053.0,130.0,440.0,689.0,622.0,3593.0,1163.0,176.0
2016,Bretagne,FOOTBALL,148160.0,7954.0,140206.0,20312.0,50123.0,27718.0,38261.0,3508.0,284.0,1009.0,3768.0,1362.0,1507.0,281.0,27.0
2016,Bretagne,FOOTBALL AMERICAIN,953.0,146.0,807.0,8.0,278.0,348.0,172.0,1.0,0.0,6.0,51.0,58.0,30.0,1.0,0.0
2016,Bretagne,FORCE,1076.0,459.0,617.0,2.0,121.0,136.0,279.0,72.0,7.0,21.0,60.0,63.0,267.0,47.0,1.0
2016,Bretagne,GOLF,16093.0,4223.0,11870.0,275.0,984.0,439.0,4566.0,4833.0,773.0,120.0,282.0,72.0,1424.0,2108.0,217.0
2016,Bretagne,GYMNASTIQUE,12441.0,10412.0,2029.0,1036.0,625.0,98.0,211.0,53.0,6.0,3983.0,5165.0,291.0,783.0,169.0,21.0
2016,Bretagne,HALTEROPHILIE MUSCULATION,1463.0,578.0,885.0,0.0,250.0,229.0,335.0,64.0,7.0,0.0,106.0,110.0,301.0,56.0,5.0
2016,Bretagne,HANDBALL,34289.0,14085.0,20204.0,3556.0,10676.0,2150.0,3634.0,179.0,9.0,2603.0,8174.0,1630.0,1637.0,39.0,2.0
2016,Bretagne,HANDISPORT,1346.0,349.0,997.0,20.0,107.0,180.0,549.0,132.0,9.0,3.0,47.0,44.0,191.0,59.0,5.0
2016,Bretagne,HOCKEY,244.0,49.0,195.0,26.0,82.0,29.0,56.0,2.0,0.0,12.0,12.0,6.0,19.0,0.0,0.0
2016,Bretagne,HOCKEY SUR GLACE,592.0,72.0,520.0,106.0,164.0,69.0,174.0,7.0,0.0,15.0,9.0,15.0,31.0,2.0,0.0
2016,Bretagne,JUDO-JUJITSU ET DISCIPLINES ASSOCIEES,27785.0,7487.0,20298.0,9671.0,6851.0,899.0,2558.0,289.0,30.0,2933.0,2447.0,381.0,1614.0,107.0,5.0
2016,Bretagne,KARATE ET DISCIPLINES ASSOCIEES,8578.0,2889.0,5689.0,1098.0,1836.0,490.0,1982.0,270.0,13.0,465.0,965.0,243.0,1037.0,163.0,16.0
2016,Bretagne,KICK-BOXING MUAY-THAI ET DISCIPLINES ASSOCIEES,2188.0,485.0,1703.0,64.0,686.0,397.0,537.0,19.0,0.0,12.0,238.0,92.0,140.0,2.0,1.0
2016,Bretagne,LA COURSE ORIENTATION,363.0,126.0,237.0,6.0,66.0,19.0,127.0,16.0,3.0,5.0,37.0,15.0,63.0,6.0,0.0
2016,Bretagne,LA MONTAGNE ET LESCALADE,4177.0,1771.0,2406.0,175.0,815.0,375.0,993.0,47.0,1.0,177.0,788.0,291.0,500.0,15.0,0.0
2016,Bretagne,LA RANDONNEE PEDESTRE,16001.0,10639.0,5362.0,18.0,26.0,21.0,636.0,3898.0,763.0,11.0,38.0,34.0,1965.0,7550.0,1041.0
2016,Bretagne,LA RETRAITE SPORTIVE,2413.0,1585.0,828.0,0.0,0.0,0.0,12.0,496.0,320.0,0.0,0.0,0.0,78.0,1108.0,399.0
2016,Bretagne,LUTTE ET DISCIPLINES ASSOCIEES,1630.0,417.0,1213.0,466.0,389.0,87.0,256.0,14.0,1.0,162.0,140.0,17.0,91.0,7.0,0.0
2016,Bretagne,MACCABI,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Bretagne,MOTOCYCLISME,2747.0,141.0,2606.0,43.0,403.0,820.0,1185.0,149.0,6.0,2.0,19.0,40.0,58.0,19.0,3.0
2016,Bretagne,MOTONAUTIQUE,23.0,0.0,23.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Bretagne,NATATION,8307.0,4311.0,3996.0,392.0,2125.0,252.0,1115.0,103.0,9.0,521.0,2431.0,179.0,1077.0,93.0,10.0
2016,Bretagne,OMNISPORTS PERSONNELS LEDUCATION NATIONALE LA JEUNESSE ET SPORTS (2F OPEN-JS),226.0,127.0,99.0,1.0,1.0,0.0,16.0,59.0,22.0,2.0,0.0,0.0,12.0,97.0,16.0
2016,Bretagne,PARACHUTISME,619.0,78.0,541.0,0.0,33.0,187.0,284.0,33.0,4.0,0.0,18.0,21.0,38.0,1.0,0.0
2016,Bretagne,PECHES SPORTIVES,284.0,2.0,282.0,1.0,12.0,20.0,159.0,79.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,Bretagne,PENTATHLON MODERNE,60.0,23.0,37.0,5.0,20.0,2.0,10.0,0.0,0.0,5.0,10.0,2.0,6.0,0.0,0.0
2016,Bretagne,PETANQUE ET JEU PROVENCAL,9442.0,1675.0,7767.0,73.0,326.0,322.0,2811.0,3354.0,881.0,16.0,133.0,92.0,702.0,616.0,116.0
2016,Bretagne,PLANEUR ULTRA LEGER MOTORISE,429.0,15.0,414.0,0.0,2.0,21.0,222.0,151.0,18.0,0.0,2.0,1.0,9.0,3.0,0.0
2016,Bretagne,POLO,14.0,4.0,10.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
2016,Bretagne,PULKA ET TRAINEAU A CHIENS,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,Bretagne,ROLLER ET SKATEBOARD,7073.0,4052.0,3021.0,629.0,1154.0,344.0,834.0,59.0,1.0,1255.0,1791.0,271.0,704.0,29.0,2.0
2016,Bretagne,RUGBY,9082.0,646.0,8436.0,1541.0,3756.0,1300.0,1712.0,113.0,14.0,61.0,220.0,157.0,200.0,8.0,0.0
2016,Bretagne,RUGBY A XIII,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Bretagne,SAUVETAGE ET SECOURISME,6084.0,2888.0,3196.0,31.0,1315.0,725.0,1041.0,81.0,3.0,17.0,1263.0,600.0,934.0,70.0,4.0
2016,Bretagne,SKI,666.0,273.0,393.0,11.0,48.0,64.0,183.0,80.0,7.0,15.0,40.0,43.0,135.0,38.0,2.0
2016,Bretagne,SKI NAUTIQUE ET WAKE BOARD,529.0,129.0,400.0,20.0,199.0,95.0,78.0,7.0,1.0,9.0,89.0,15.0,13.0,3.0,0.0
2016,Bretagne,SPELEOLOGIE,93.0,23.0,70.0,0.0,13.0,7.0,41.0,9.0,0.0,0.0,6.0,4.0,13.0,0.0,0.0
2016,Bretagne,SPORT ADAPTE,1880.0,666.0,1214.0,6.0,396.0,305.0,423.0,81.0,3.0,7.0,163.0,108.0,326.0,62.0,0.0
2016,Bretagne,SPORT AUTOMOBILE,769.0,77.0,692.0,3.0,69.0,102.0,367.0,145.0,6.0,0.0,6.0,6.0,41.0,24.0,0.0
2016,Bretagne,SPORT BOULES,377.0,81.0,296.0,28.0,86.0,15.0,107.0,48.0,12.0,9.0,22.0,4.0,26.0,15.0,5.0
2016,Bretagne,SPORT ENTREPRISE,336.0,71.0,265.0,0.0,2.0,24.0,206.0,31.0,2.0,0.0,0.0,2.0,51.0,18.0,0.0
2016,Bretagne,SPORT POUR TOUS,25424.0,22705.0,2719.0,518.0,286.0,165.0,733.0,813.0,204.0,1615.0,1427.0,883.0,9074.0,7749.0,1957.0
2016,Bretagne,SPORT TRAVAILLISTE,863.0,242.0,621.0,36.0,125.0,104.0,330.0,25.0,1.0,15.0,62.0,34.0,112.0,18.0,1.0
2016,Bretagne,SPORT UNIVERSITAIRE,5797.0,1783.0,4014.0,0.0,809.0,3084.0,113.0,8.0,0.0,0.0,383.0,1378.0,21.0,1.0,0.0
2016,Bretagne,SPORTS GLACE,962.0,848.0,114.0,31.0,54.0,11.0,17.0,1.0,0.0,240.0,490.0,58.0,59.0,1.0,0.0
2016,Bretagne,SPORTS TRAINEAU,29.0,12.0,17.0,0.0,3.0,3.0,8.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,0.0
2016,Bretagne,SQUASH,913.0,145.0,768.0,8.0,85.0,110.0,554.0,10.0,1.0,9.0,32.0,28.0,75.0,1.0,0.0
2016,Bretagne,SURF,1901.0,669.0,1232.0,84.0,622.0,145.0,372.0,9.0,0.0,54.0,361.0,59.0,191.0,4.0,0.0
2016,Bretagne,TAEKWONDO ET DISCIPLINES ASSOCIEES,725.0,201.0,524.0,59.0,226.0,73.0,157.0,9.0,0.0,24.0,93.0,28.0,54.0,2.0,0.0
